filename,Fire Hydrants
53-4541_-113-66685_heading270_jpg.rf.1f73a44775a960459018075878f559ee.jpg,0
45-4292961_-75-56767979_heading270_jpg.rf.1cd7bbf82c8ec6ecaa8d4de85bacb8ed.jpg,0
53-51027_-113-5397_heading270_jpg.rf.1fd71ecfe344f094d9acea176a1bc51f.jpg,0
53-4083_-113-56525_heading270_jpg.rf.1c9c78b63b7216967119ddc106760a1e.jpg,0
45-43237709_-75-51349129_heading90_jpg.rf.1da38b52535cbf624cf83577381e8c6b.jpg,0
53-61292_-113-39937_heading0_jpg.rf.1f7aa0571ae1743124ff0ff8d01324f2.jpg,0
45-31624018_-75-59518684_heading270_jpg.rf.1f12bf5fb8d3d533cda314face059a3e.jpg,1
45-32303243_-75-61108132_heading0_jpg.rf.1db78938a7f0f766f1316ab5f6395b45.jpg,0
53-4696_-113-36342_heading270_jpg.rf.1ec817e22fd2f7ed731dfe2f9cebd84a.jpg,1
53-584_-113-41179_heading180_jpg.rf.1d1da78871207f1bcae567c5be17cf6b.jpg,0
53-5031_-113-37303_heading270_jpg.rf.1fe68b8dac81f6ce60c92445ad1aa88e.jpg,0
45-39700547_-75-71449035_heading180_jpg.rf.1e3b43c21367b3ac64646fa635df55d1.jpg,0
53-50111_-113-50615_heading0_jpg.rf.1ee8e34dc44d5b64a6158bfee7432ff7.jpg,1
45-29846066_-75-90157098_heading90_jpg.rf.1fe2d3a3823008b6ddf01138d0cbf9e3.jpg,1
45-32228664_-75-61064821_heading180_jpg.rf.2017d5f96c0fe078bcde3b19fcf23573.jpg,1
53-4609_-113-43154_heading180_jpg.rf.1e9587adba86327ee0567979be722003.jpg,0
images-5-_jpeg_jpg.rf.2039cfabc444a42df45b42a215c203d6.jpg,1
53-4648_-113-37939_heading180_jpg.rf.1f3bc00092568b9b31db158e2b5811d5.jpg,0
45-35998875_-75-72376097_heading0_jpg.rf.200616f600f38d7e7730303df3625b00.jpg,0
106_PNG.rf.1d30a84dd06686dd605dcd2dc549e782.jpg,1
45-26804348_-75-76235603_heading90_jpg.rf.2044d3ae222859cd4dedc637c0e45dd7.jpg,1
53-56742_-113-46484_heading180_jpg.rf.1eec39581f03d571426291d7d21d8dee.jpg,0
45-40004685_-75-7138494_heading90_jpg.rf.2056d0f5c7aede8ff4481f3fa002726a.jpg,0
45-41139693_-75-7165239_heading270_jpg.rf.1ee6eb51a1403bcb1362e67281c61b29.jpg,0
45-39833485_-75-7158197_heading0_jpg.rf.206ba13bc3c280826813194505cae8e9.jpg,0
45-39634298_-75-71308634_heading270_jpg.rf.203b9b67b8c6e355a682319b56e03496.jpg,1
53-39859_-113-59374_heading180_jpg.rf.208ff02f1146c09ec821c8e4a0ba82a4.jpg,0
75635382_99b7aecaf5_z_jpg.rf.20f68142513c59e591e89539520f407f.jpg,1
13_PNG.rf.20f7d8d39c48a23d08c06c1761f2a160.jpg,1
45-42867823_-75-56608715_heading90_jpg.rf.22369df04bf2a0474ab266a4c43d317e.jpg,0
45-25552607_-75-72810123_heading270_jpg.rf.21d56c267975423caf4147ce4f994430.jpg,1
53-4533_-113-57213_heading0_jpg.rf.2203017702c52dc058a908236923fd08.jpg,1
53-54527_-113-54098_heading180_jpg.rf.2107aaa0e0c79fed197a13dfad9fb2ce.jpg,1
53-4655_-113-47405_heading180_jpg.rf.226913e9f81956a2bd96a4dfd20ab23c.jpg,1
34_jpg.rf.21713da49c3afbe9e24c8d8806814cd0.jpg,1
45-35034962_-75-62649132_heading0_jpg.rf.22c04e4c644b68645e39d29a7067a29a.jpg,0
45-41725274_-75-66602115_heading0_jpg.rf.224d7b5f945fa588fe8368fdfc132724.jpg,1
405321265_fb25fff175_z_jpg.rf.20b2014e54bb6b91e779c288d24d15a0.jpg,1
3425994748_06ddaedf7c_z_jpg.rf.20ba73087505cb878c30d420f7a55823.jpg,1
images-43-_jpeg_jpg.rf.22635577e991357a8f5e21361c0b4e4e.jpg,1
14666086582_da0b36b63f_b_jpg.rf.21fd9df607771b6c0fc9c8f175b4a52e.jpg,1
45-41391848_-75-67531207_heading270_jpg.rf.22bc38e6ad2f489d0966afbbf7327751.jpg,1
53-4004_-113-51638_heading270_jpg.rf.21ecafac9c7079271991d3c05c8e6504.jpg,1
45-35998875_-75-72376097_heading90_jpg.rf.21dd2f09bef1fc4651746ea525dd7a23.jpg,0
45-413672_-75-71050776_heading180_jpg.rf.20a2032fc262389ac1ca130f5ea15e87.jpg,1
53-54792_-113-4282_heading270_jpg.rf.21b5dbd53bed05ce574f1ca2295c143b.jpg,1
4_jpg.rf.218c79296510e2c714a14ce1559811d8.jpg,1
53-4083_-113-56525_heading180_jpg.rf.231252acc92f9a37545bae587182b921.jpg,0
45-31438243_-75-59730445_heading180_jpg.rf.2276b4536b4838bd6f305f21396003ac.jpg,1
53-56742_-113-46484_heading90_jpg.rf.23356da8787acbce6ad9705796048198.jpg,0
53-50136_-113-55656_heading180_jpg.rf.2335b4152babdebe846bfd27934cfe56.jpg,0
53-4623_-113-40359_heading270_jpg.rf.23147a43e9273856c6572720737b8d7a.jpg,0
45-25265125_-75-72553598_heading270_jpg.rf.235735ef0c42c75a293d9d8b53f1177a.jpg,0
images-26-_jpeg_jpg.rf.22b65d6b9c0298b268894f76287ecefc.jpg,1
53-4186_-113-46158_heading180_jpg.rf.23161bc6c996ad72fc6d7a90a674753a.jpg,0
53-4722_-113-38355_heading90_jpg.rf.23947e564b506d9ca0057aa4407c5962.jpg,0
45-39358006_-75-71718784_heading0_jpg.rf.24989b60ca7319dd836784d9833c23b4.jpg,0
53-51027_-113-5397_heading0_jpg.rf.243dd52e02d7ab25ffc46318c5f97665.jpg,0
45-39989989_-75-7218694_heading0_jpg.rf.2480348b3db10edc39872bee0927a1fc.jpg,0
45-4173316_-75-70805839_heading180_jpg.rf.23caa2f9a7b349c46b342bc7c3ec818d.jpg,1
45-3300296_-75-60074558_heading180_jpg.rf.242221559ce876b4d1d0b1446337d34b.jpg,0
45-42914097_-75-68517357_heading180_jpg.rf.2466be61d1b6b11431689435c9b7c9c2.jpg,0
45-31362976_-75-59913746_heading180_jpg.rf.2484d5c1e6b8e5d89baebc4fc46dd67a.jpg,1
53-51935_-113-42512_heading0_jpg.rf.239f45e93753e255026d8bb9dc603e99.jpg,0
53-4953_-113-42577_heading90_jpg.rf.246e9ee7dc994ee960ea3357a55820a5.jpg,0
53-54552_-113-44444_heading90_jpg.rf.24554c0f4fcfb1f655ae34da896fc4c1.jpg,1
53-4879_-113-38882_heading180_jpg.rf.24916dd395b0fed8d8f88d6fb20751ca.jpg,0
45-39723449_-75-70771476_heading90_jpg.rf.23bbf3e1915ec80c352ef69a1fd8c99c.jpg,0
45-31599881_-75-59803048_heading0_jpg.rf.23c86290412649029917846fc81882f1.jpg,1
53-50313_-113-36826_heading270_jpg.rf.24a1e8dcefcc803163a1979abac43fac.jpg,0
53_PNG.rf.a41ddfec82145026391be581173ed393.jpg,1
11_PNG.rf.a675e5a1d6a7cdcc092e1126649095fb.jpg,1
53-4453_-113-56468_heading0_jpg.rf.a46fdab60a88abe678f47e5dea0a55e0.jpg,0
45-35034962_-75-62649132_heading270_jpg.rf.a59821dca23b997181589cb2eeea5eb3.jpg,1
45-33854349_-75-60830778_heading270_jpg.rf.a49c4b9b129bb798c76484b61bd23b3c.jpg,0
53-50136_-113-55656_heading0_jpg.rf.a4095d5e1b7f0dcb519552cb6c401665.jpg,1
103_jpg.rf.a649213f3998906bf2298607f82ee839.jpg,1
53-4814_-113-38271_heading180_jpg.rf.a6c2af22daadd48c5c67156d277659e1.jpg,0
37_PNG.rf.a5f15cd57b3825f9414ab287edc6ed75.jpg,1
5459053183_150f15c839_z_jpg.rf.a631e6af4a48b06e9346cd3bc86eb8ec.jpg,1
103357395_388d701e12_z_jpg.rf.a54c985e93402af49ba422f005e702d8.jpg,1
53-4916_-113-36868_heading90_jpg.rf.a7176b94266ec864e76b8719f9ff17c3.jpg,0
45-450121_-75-494564_heading90_jpg.rf.a53d41c48250985d7d92fd5c6a2b558e.jpg,0
53-4486_-113-37972_heading90_jpg.rf.a7483e78486295d4bdd888c63170f411.jpg,0
45-40976006_-75-72088508_heading270_jpg.rf.a6e7850207a9715f6d69026e93cc387f.jpg,1
45-40009987_-75-7108653_heading270_jpg.rf.a725382f01231b19ea5f6d86f9ae6ba6.jpg,0
53-609_-113-56396_heading270_jpg.rf.a6f9c0ea93f73fc1e82696aaa1d3ec56.jpg,0
53-3989_-113-59155_heading180_jpg.rf.a78407cabf973e5bf01aaed8c00aa932.jpg,0
45-394823_-75-62419684_heading270_jpg.rf.a779e1814bc8d26413898193f4ee8ac5.jpg,0
45-32303243_-75-61108132_heading270_jpg.rf.a4ffdb9b02a92a03400985e78fa154d9.jpg,0
45-39589009_-75-70689716_heading180_jpg.rf.a79cc10a18cb92cd3f9fea1582ff0889.jpg,0
3252353948_b70924c1d0_z_jpg.rf.a5f798ddfb7d9039cbe3aeba2b4b9548.jpg,1
53-4866_-113-65348_heading270_jpg.rf.a70dbaad078518b22d9a2717ff7a7df3.jpg,0
45-3244536_-75-61215907_heading270_jpg.rf.a5caf3423bc342a13a3de3c1fa3fcb79.jpg,1
53-4855_-113-40668_heading180_jpg.rf.a781036749dad6146fd631e500878d35.jpg,0
53-4391_-113-5673_heading270_jpg.rf.a7cf82f27ce0d3e0ead5107f3af516a8.jpg,0
45-31624018_-75-59518684_heading180_jpg.rf.a83be9e4771e5208e13510502b21f07e.jpg,0
53-4611_-113-52372_heading90_jpg.rf.a85b2dcf2bd281c1430e0aac518778c4.jpg,0
53-4422_-113-55614_heading0_jpg.rf.a84f270231598b8bfc9959b135f47070.jpg,0
8376695658_1656207a09_z_jpg.rf.a85a29b451516b2981bbb24e4b257b76.jpg,1
53-50111_-113-50768_heading0_jpg.rf.a7f11bb3bc75b8ca5ef25f2280201355.jpg,1
53-4488_-113-40626_heading0_jpg.rf.a880c47ba18a7350366e6c6c0d5175ea.jpg,0
53-609_-113-56396_heading90_jpg.rf.a7a5fc37c0bf7cc7fd5e3f6ec84f05a6.jpg,0
53-4655_-113-47405_heading90_jpg.rf.a846e9da02b9c3391963d6970d2401c5.jpg,0
45-39628551_-75-71630372_heading90_jpg.rf.a895da4cee863e4c2d36447bfd0cd766.jpg,0
53-4632_-113-4678_heading270_jpg.rf.a8c3a38537a2144d4abbb07258a06a2d.jpg,0
26_PNG.rf.a812e32da2670d9bd62ddf901a609f5a.jpg,1
53-4515_-113-47319_heading180_jpg.rf.a7f9805a88c943d5e150608747cbd190.jpg,0
53-54792_-113-4282_heading270_jpg.rf.a8cc24b0eb9e0028bef7fed86763c7cd.jpg,1
53-4494_-113-55405_heading0_jpg.rf.a89a82086a8869eea07b85ebfe9a0355.jpg,0
53-536_-113-43939_heading0_jpg.rf.a52ef4b281c5037196e1fd199a3d94dc.jpg,1
53-54106_-113-45669_heading90_jpg.rf.a8e10f785098a98791f1935085b9e580.jpg,1
45-25011645_-75-71527462_heading90_jpg.rf.a90952456edb4fec67379009bfd75487.jpg,0
31_PNG.rf.a97adca551866fdf3d2721d54cac9a05.jpg,1
53-56435_-113-52475_heading270_jpg.rf.a92e58d026fd579deaa559d21dd1227a.jpg,0
53-4764_-113-47463_heading180_jpg.rf.a9d6f1be612c98d76d1b98c77ada808e.jpg,1
53-50136_-113-55656_heading270_jpg.rf.a93192b5cb2af8ada557dae0799d4bf1.jpg,1
53-453_-113-38627_heading90_jpg.rf.a9d686834c0a3ed4464d14096c21ee99.jpg,1
45-41443543_-75-67409155_heading0_jpg.rf.a9cc5846b9cf8cc5cb2d3f523ddb4017.jpg,1
53-4898_-113-57767_heading180_jpg.rf.a9aad3fd2b902643948f0f7d43a3c91d.jpg,0
53-4932_-113-62097_heading90_jpg.rf.a994d83b3433e50bf99648d43d1ac8d9.jpg,0
45-39550703_-75-71789694_heading270_jpg.rf.a8ef46b07b7a0fe74b9a4fdc6e9974a6.jpg,0
53-609_-113-56396_heading180_jpg.rf.a9500bcf0b8e7904feec848b925275e1.jpg,0
53-4958_-113-62042_heading180_jpg.rf.a684b53ff505290b58f94b9ddd539192.jpg,1
45-4105613_-75-71850521_heading270_jpg.rf.aa16050e4d8eb69b739f7c809e2f591d.jpg,0
53-4739_-113-63313_heading0_jpg.rf.a97da373221a80aeb169ccaf32d9d1ca.jpg,0
45-39841756_-75-71730365_heading180_jpg.rf.a9a47a30f385c0507abda1c931963062.jpg,0
53-4462_-113-38896_heading180_jpg.rf.a95574477b9d946bbfc6a6d2d082a69d.jpg,1
53-4391_-113-57105_heading90_jpg.rf.aa9e3b10fe002a9bf354100976b93fb9.jpg,0
53-56592_-113-47038_heading270_jpg.rf.a57d4fc65cb9791f4db4eee627b25a5b.jpg,1
53-56435_-113-52475_heading90_jpg.rf.a55289887f558b3169d169efc1cb5449.jpg,1
45-414416_-75-69895495_heading180_jpg.rf.a58487c8abc245bf50125ca6150f3f54.jpg,0
53-486_-113-41565_heading90_jpg.rf.aaebd49e75c9410731231371d6344c54.jpg,1
53-546_-113-414_heading0_jpg.rf.ab388373a6a76124beb59a0043993f21.jpg,0
71_jpg.rf.ac0449a18cb34cca54fc2969ea4bed01.jpg,1
53-607_-113-37719_heading180_jpg.rf.accf7caeefc922006191cb9d7bd4c01b.jpg,0
53-56139_-113-46411_heading0_jpg.rf.aaf2c31bfb9cefa2ed9c816e84b89f14.jpg,0
53-54552_-113-44444_heading180_jpg.rf.ab4c4eb8d01ca4387cd40129fbfcfe5b.jpg,0
53-4649_-113-5476_heading270_jpg.rf.ab5d36d41298f447f098bad633820640.jpg,0
70_PNG.rf.ab5760772f290e779b844b70df5e7bf5.jpg,1
53-5616_-113-47487_heading0_jpg.rf.ac2ea4730496574788c5dad24f520a50.jpg,1
53-4883_-113-49472_heading180_jpg.rf.ac73f14f6745b134b039173e8dfa2b1c.jpg,0
105_PNG.rf.aafc3cbde32906eefe0e545ed2568fbc.jpg,1
53-4183_-113-44057_heading0_jpg.rf.abffe5a9d4e7c34030999c95d28d1e1d.jpg,0
45-25552607_-75-72810123_heading0_jpg.rf.a57932e6081f4b6d586c54fcb2003c33.jpg,0
45-415302_-75-67898375_heading90_jpg.rf.ac2c43dc718538cfc5377411a58507c8.jpg,0
53-4739_-113-35958_heading0_jpg.rf.acf103bd3f6e838812f4dc3e0e0fe445.jpg,0
33_PNG.rf.acd58e09c73cd799381a7ac5acf43994.jpg,1
53-56891_-113-48953_heading90_jpg.rf.acd1811a0e54ed0ec7eb6e4963303cac.jpg,1
53-56996_-113-46565_heading180_jpg.rf.ad0494d14144334190c0117bde9febd1.jpg,0
2122587967_047b69bbbf_z_jpg.rf.abaf990367b3e1fdd7fafaea0b59f2cc.jpg,1
53-503_-113-50843_heading0_jpg.rf.ad049d7747544d25554ffdba1ad3b7e6.jpg,1
g33r9qs5h6oa1_jpg.rf.a4c971decf662dbe0b0a8db7a53b2f5d.jpg,1
53-4727_-113-6715_heading90_jpg.rf.aac76d1744a4aa0f956b603b5ddd5dca.jpg,1
53-54527_-113-54098_heading0_jpg.rf.a576320e564d7125744ec1d58b1d7073.jpg,0
45-41523854_-75-71286192_heading90_jpg.rf.ac85e01715ff3f7fa8468755bfb27a6a.jpg,1
images-44-_jpeg_jpg.rf.ad47704f34b52ac94c05d80b06eecea6.jpg,1
53-4485_-113-5016_heading0_jpg.rf.ade2ac175872db371e7c03399599120e.jpg,0
53-4734_-113-35452_heading0_jpg.rf.ade6a0eaa0372e1f5679319075b9162e.jpg,0
53-56894_-113-47583_heading0_jpg.rf.a5292a40c845f7100b8549e72b6b6ace.jpg,0
45-41793298_-75-66565448_heading270_jpg.rf.ae1fb9d9da2f8642aa1d3217061fbb63.jpg,1
53-39859_-113-59374_heading270_jpg.rf.ad8af5f564f7cfdd4997aa5e85d67b85.jpg,0
45-31997621_-75-60927453_heading270_jpg.rf.ae7197c12a44f0bc48f927e3c97c4e33.jpg,1
45-40197249_-75-7229454_heading180_jpg.rf.aea42eb510edc93e055024623d7ec08b.jpg,0
53-4994_-113-61246_heading90_jpg.rf.ae3e74cb76948301646e37a07bb7592d.jpg,0
45-3244536_-75-61215907_heading270_jpg.rf.aec4b62332f94a33f59a4c2c274eabde.jpg,1
53-4156_-113-63719_heading180_jpg.rf.aee8a6b64ec9beb509d4454f10d42506.jpg,0
45-31344499_-75-59814023_heading90_jpg.rf.aee0154b4fe97745b249b9ca6d1dbe4a.jpg,0
45-42614775_-75-63983781_heading270_jpg.rf.ae9b53c396d12f1dd5e6f74576779d0f.jpg,1
53-4776_-113-598_heading0_jpg.rf.aea37f15759924151d99faf7870839e3.jpg,0
53-4424_-113-5647_heading270_jpg.rf.af23185ea4e2a3dd067d613daef36066.jpg,1
45-4100458_-75-71825164_heading270_jpg.rf.ae281aaa54217a15889ef04ce93169c5.jpg,0
53-503_-113-50843_heading180_jpg.rf.ae059bb91e51cedf31715a840626143d.jpg,0
91_jpg.rf.aebb5a25b2e754b26eecb9a138c09ecc.jpg,1
53-4475_-113-4642_heading0_jpg.rf.adf0c92e231a77d0d2c543cf52c54945.jpg,0
53-56661_-113-52101_heading0_jpg.rf.a5501be7318f84ac89eb50873c835a74.jpg,1
53-611_-113-40895_heading270_jpg.rf.aef87ec21dff4f44f179664107018f67.jpg,0
77_PNG.rf.af07fa36bb7060319a92c8f165b2b702.jpg,1
45-31529061_-75-5976072_heading90_jpg.rf.ae75818c70aefd02552d9da208b33a9c.jpg,0
images-75-_jpeg_jpg.rf.af585e72b912fc8640c8888b92ccaebf.jpg,1
53-4983_-113-48325_heading90_jpg.rf.af28983500ef7f81ea93491134e7266b.jpg,0
images-58-_jpeg_jpg.rf.afbc021bb9811ee2338d75d4ab97f8ad.jpg,1
45-41177286_-75-7156419_heading270_jpg.rf.aec7ca0a387670f21b15bc8c73027f8a.jpg,1
45-39983332_-75-71251678_heading270_jpg.rf.b0a309a69d949870b1995608f4ba2b8a.jpg,0
45_PNG.rf.a48da1b01a0c9aae9e12733232111af7.jpg,1
45-41177286_-75-7156419_heading90_jpg.rf.b1631e3870dd6e5fd8f6861fe780578d.jpg,0
53-479_-113-50811_heading0_jpg.rf.b01597db82a2d8486951cde7337a2c26.jpg,0
53-56364_-113-46888_heading0_jpg.rf.b0ce2fedd653ed429a1b255b18c7eb3f.jpg,1
53-4178_-113-53128_heading0_jpg.rf.af7213547c52765854f677a9597dab34.jpg,0
53-4903_-113-3919_heading0_jpg.rf.b12e4d2ebfe7ba517f5c16852208a92c.jpg,1
45-40202367_-75-61570016_heading90_jpg.rf.b1a2a31323940f152f290e7c8d84536f.jpg,1
53-4793_-113-45379_heading0_jpg.rf.b0add0c1108daf2a01235ce2503cf205.jpg,0
53-4494_-113-55405_heading90_jpg.rf.b11339f07fa4c58e3509fa77c0b83a7b.jpg,0
45-39918268_-75-71662779_heading270_jpg.rf.b19df64bc2e9fbad6a0407feb9cffc98.jpg,0
53-54887_-113-43513_heading270_jpg.rf.b0bbfc73ed7c72bc4eb6293255b4d3ca.jpg,0
45-41092247_-75-68436483_heading90_jpg.rf.b0da2a55b2b9ced7a987f88049dee032.jpg,0
53-4469_-113-5378_heading0_jpg.rf.af7bf6f333ddc3b78d8be402d84f7de8.jpg,0
car-parked-in-front-of-hydrant-lawrence-1561242823_jpg.rf.b187eabe891f03d06807b745835b2af6.jpg,1
45-31292685_-75-59930496_heading90_jpg.rf.b18109f020f7eb8a509320020874a32e.jpg,0
104_jpg.rf.b274ff7040a7dad683148bed07f946e1.jpg,1
53-4581_-113-4799_heading180_jpg.rf.b1b4cb3d5d9fbe39aab8092287b94047.jpg,1
45-42980593_-75-65514361_heading90_jpg.rf.b0bfc18225e65865046d799f8ad236eb.jpg,1
53-555_-113-47162_heading270_jpg.rf.b20cff62a00db18476dc48171c49f2dd.jpg,1
53-4765_-113-46208_heading0_jpg.rf.b26ceaa5749b9958d5dd4eb87876bbda.jpg,1
45-3244536_-75-61215907_heading90_jpg.rf.b26c8f3d22eefa1944029721a75e94fd.jpg,0
53-4427_-113-39687_heading180_jpg.rf.b085028897820eae6e269a818089af88.jpg,1
53-5042_-113-45781_heading180_jpg.rf.b1b46b1aeb09a4f6ec055a8f6b54b9c8.jpg,0
53-4756_-113-57284_heading180_jpg.rf.b2ac2ac03961555a993d7cec8b196271.jpg,0
53-503_-113-5108_heading180_jpg.rf.b2c591ed4355bb1cdb163f7825fb79ce.jpg,0
53-5008_-113-54855_heading0_jpg.rf.b2d8c4bb8a95cf417a7797b1feafe8a2.jpg,0
images-47-_jpeg_jpg.rf.b00bfb9dc477732e598fd51b00a5f6cc.jpg,1
53-56588_-113-47905_heading180_jpg.rf.b21e45fab2347985139be680407b2afa.jpg,0
53-4894_-113-48626_heading270_jpg.rf.af6079a1886077a8752f3bf862268626.jpg,1
53-4632_-113-4678_heading180_jpg.rf.b2f966d9118ce2d422b28d402d8deea5.jpg,0
images-87-_jpeg_jpg.rf.b30b8627b93d86a8834bfef790f9a9d8.jpg,1
45-34884851_-75-63154938_heading0_jpg.rf.b3257888d1c1674c9b7a30db9a8cbdcc.jpg,0
image1_jpg.rf.b3927d1619a97e7d91e865332fa76de5.jpg,1
4405602275_29d169e190_z_jpg.rf.b414dfba6cd7575b889dd78bc2a91e55.jpg,1
53-4533_-113-6011_heading90_jpg.rf.b38a831c7cb1e83a29d19cd98d858e0d.jpg,0
53-589_-113-42685_heading0_jpg.rf.b391be953af2ae7f5adbdcb6bc6ae5fc.jpg,0
53-54907_-113-42688_heading90_jpg.rf.b448e5caaa970a099bf42a5820ef28ed.jpg,0
53-4807_-113-36914_heading180_jpg.rf.b445a92259faf74179ddbc176456e373.jpg,0
53-56323_-113-5238_heading90_jpg.rf.b48da0f6a82610ec1089e8e0839d654d.jpg,0
45-42837486_-75-56718221_heading0_jpg.rf.b3a251946729397f18ebdfc6a2f0a941.jpg,1
45-415302_-75-67898375_heading270_jpg.rf.b47c8c6842bb168fb910549160f22e84.jpg,0
17-PNG58_jpg.rf.b4e815d5fceac3856c868143f48829bb.jpg,1
53-55069_-113-44309_heading270_jpg.rf.b30ce8c8222e1d4ece7033ecf1d3c2f7.jpg,1
53-56731_-113-47758_heading270_jpg.rf.b3c0a0f1e9806d0793be4afbc5973900.jpg,0
images-1-_jpeg_jpg.rf.b3163893369a534dcce21ce7f6a6001e.jpg,1
53-4475_-113-4642_heading270_jpg.rf.b31e19f788b39e66b0848989555c0c87.jpg,0
t_c7f7a2e94388423a83028e358dcf3a63_name_file_1920x1080_5400_v4__jpg.rf.b40dd338c5aa6aca292fc3abf3835c10.jpg,1
53-4788_-113-54335_heading90_jpg.rf.b4278be35637ae34911958a0523daaca.jpg,0
45-40202367_-75-61570016_heading270_jpg.rf.b4e0510c7e57d94a6e9e7774f5299a6a.jpg,0
53-4883_-113-49472_heading270_jpg.rf.b5099c252a130b05383365c0411bbca1.jpg,0
images-89-_jpeg_jpg.rf.b53a2393091557b9844f8019744ed237.jpg,1
45-31658849_-75-59436039_heading90_jpg.rf.b352a7473334f44c6a3f28b40b098454.jpg,0
53-4748_-113-51392_heading180_jpg.rf.b532eb79da5c0e12d8ab6a07e8656b91.jpg,1
53-4545_-113-67868_heading0_jpg.rf.b3893ca9e0627fbeac38db5605ed030e.jpg,0
53-54887_-113-43513_heading90_jpg.rf.b43a079403bacd18f5c81ec71e1b5701.jpg,1
45-27740107_-75-91030588_heading270_jpg.rf.b3efa71b5c696db591d981a5bc7f7c2c.jpg,0
53-5046_-113-5043_heading270_jpg.rf.b4dcffd396b823a662a3f48815425128.jpg,0
4023151748_cb042e1794_z_jpg.rf.b4fcadf1a8f3a6a7cc5aebb0a1c4214a.jpg,1
53-4639_-113-67708_heading0_jpg.rf.b3ce1b817f0858a650e1e1ef4825c15a.jpg,0
45-33594978_-75-60324504_heading0_jpg.rf.b574e3e84a5352caf9782644692483f1.jpg,0
53-4649_-113-5476_heading0_jpg.rf.b5d1188db2dd602442a3eff0d293b414.jpg,0
53-56896_-113-46473_heading270_jpg.rf.b5f0bdd20188c8d7c13d4b580ef8476d.jpg,0
53-56139_-113-46411_heading180_jpg.rf.b543f6dd1b7aa28d0bc396474266fff2.jpg,0
45-41793298_-75-66565448_heading0_jpg.rf.b711d139fcf5731680628adb858bbbab.jpg,1
53-555_-113-47162_heading180_jpg.rf.b58894495022a6719ec8152f84c0f599.jpg,0
images-8-_jpeg_jpg.rf.b770f37b6a4b14f1633349901ba4692d.jpg,1
53-39859_-113-59374_heading0_jpg.rf.b788ec559b20d746f5ff43d6725825c9.jpg,1
images-21-_jpeg_jpg.rf.b6370f503461d61373858848f6f6cd99.jpg,1
45-26804348_-75-76235603_heading180_jpg.rf.b74c8b51119b3d07daac4afaf823b5c8.jpg,0
25_jpg.rf.b71936ece287366699d54220ef52efa2.jpg,1
53-4461_-113-51041_heading180_jpg.rf.b65d35e1e087d204c77cbef112f465b1.jpg,1
45-42294217_-75-58602318_heading180_jpg.rf.b53ab09966177cb8b41b7c26d925ea00.jpg,1
53-4611_-113-52187_heading90_jpg.rf.b5c75404957af77eea80290e30df693c.jpg,0
53-55189_-113-42633_heading180_jpg.rf.b7059cb3d416e8d84e289a47f6c04cf2.jpg,0
45-39589009_-75-70689716_heading90_jpg.rf.b772faf187ac59001a30af5d03cc75ea.jpg,0
45-42065356_-75-70366043_heading90_jpg.rf.b7c269195eded894cc50ce86d055b674.jpg,1
53-4815_-113-67016_heading0_jpg.rf.b79d9b5905d490643e104374ff9689e8.jpg,1
86_jpg.rf.b63c32fc10b404949f62eeb97f259010.jpg,1
53-4765_-113-37497_heading270_jpg.rf.b769fbbaf95800fc65def995edb8c4cb.jpg,1
download-1-_jpeg_jpg.rf.b620ab2267dbfa1c79a08a82773059f0.jpg,1
53-4751_-113-57867_heading180_jpg.rf.b5a69cfaf89d44d8ad8d784f0d0e3769.jpg,0
45-39728903_-75-71518101_heading0_jpg.rf.b7e16e1c3e0b9387c7d1d8ff6f51a1ac.jpg,0
53-56323_-113-5238_heading180_jpg.rf.b7b0862e7c1aaba6f67226f2b3089198.jpg,1
45-41098388_-75-7175011_heading90_jpg.rf.b88a94fadb7005a71a810ba672bac510.jpg,0
images-50-_jpeg_jpg.rf.b77163d496389459e4127fe64873f045.jpg,1
45-40815742_-75-70506726_heading270_jpg.rf.b873cf359c1adb21ececbd3ffe5eadec.jpg,1
45-40926941_-75-71619352_heading270_jpg.rf.b8a5e75ecd73445c46a68a30b9d69a7d.jpg,0
45-31176598_-75-59904837_heading180_jpg.rf.b880c49ad46771ef0212943b93bb37fc.jpg,0
fire-hydrant-with-a-locator-protruding-from-a-snow-back-along-a-residential-street-2M8C07W_jpg.rf.b8f5a8153f4af59baa5d5b6a5a6346a2.jpg,1
53-4631_-113-56831_heading270_jpg.rf.b9508a4b6df51f79c5d617a68e85a5ca.jpg,0
53-5674_-113-48502_heading270_jpg.rf.b8b6b28dd742921b0f77fe5e84ad98a5.jpg,0
53-4722_-113-38355_heading0_jpg.rf.b910b668f103ce486396ff17cf3ab873.jpg,0
53-4513_-113-38958_heading270_jpg.rf.b94755efca95d38ce07a2fff833ce81d.jpg,0
45-39723449_-75-70771476_heading270_jpg.rf.bb83cfddea9da6036acc8173110c20dc.jpg,1
6_PNG.rf.b8f811d88177bba4cbfa2c6cfe64354c.jpg,1
1_jpg.rf.ba8068eddce4fe714b3bacd7773f1148.jpg,1
53-4771_-113-41002_heading90_jpg.rf.ba10277b9a96744dffb3f924e45b8d1e.jpg,1
53-4191_-113-62419_heading90_jpg.rf.babf6767fca037c1f19ccf465bb923e2.jpg,0
53-4425_-113-48194_heading270_jpg.rf.b92f0fd53e170620ec20a08b0e333d80.jpg,0
